force force0 force1 force2 force3 force4 force5 dforce dforce0 dforce1 dforce2 dforce3 dforce4 dforce5 TcpPose TcpPose0 TcpPose1 TcpPose2 TcpPose3 TcpPose4 TcpPose5 dTcpPose dTcpPose0 dTcpPose1 dTcpPose2 dTcpPose3 dTcpPose4 dTcpPose5 q q0 q1 q2 q3 q4 q5 dq dq0 dq1 dq2 dq3 dq4 dq5 iActual iActual0 iActual1 iActual2 iActual3 iActual4 iActual5 iControl iControl0 iControl1 iControl2 iControl3 iControl4 iControl5 sampleN time timeRelative timePc timePcRelative safetyMode errorState meanForce meanForce0 meanForce1 meanForce2 meanForce3 meanForce4 meanForce5 medianForce medianForce0 medianForce1 medianForce2 medianForce3 medianForce4 medianForce5 maxForce maxForce0 maxForce1 maxForce2 maxForce3 maxForce4 maxForce5 minForce minForce0 minForce1 minForce2 minForce3 minForce4 minForce5 stdDForce stdDForce0 stdDForce1 stdDForce2 stdDForce3 stdDForce4 stdDForce5 varForce varForce0 varForce1 varForce2 varForce3 varForce4 varForce5 meanCurrent meanCurrent0 meanCurrent1 meanCurrent2 meanCurrent3 meanCurrent4 meanCurrent5 medianCurrent medianCurrent0 medianCurrent1 medianCurrent2 medianCurrent3 medianCurrent4 medianCurrent5 maxCurrent maxCurrent0 maxCurrent1 maxCurrent2 maxCurrent3 maxCurrent4 maxCurrent5 minCurrent minCurrent0 minCurrent1 minCurrent2 minCurrent3 minCurrent4 minCurrent5 stdDCurrent stdDCurrent0 stdDCurrent1 stdDCurrent2 stdDCurrent3 stdDCurrent4 stdDCurrent5 varCurrent varCurrent0 varCurrent1 varCurrent2 varCurrent3 varCurrent4 varCurrent5 corrIndexSet0 corrIndexPercentageSet0 corrIndexQEndDistSet0 datasetForce0Sample datasetForce0Sample0 datasetForce0Sample1 datasetForce0Sample2 datasetForce0Sample3 datasetForce0Sample4 datasetForce0Sample5 datasetCurrent0Sample datasetCurrent0Sample0 datasetCurrent0Sample1 datasetCurrent0Sample2 datasetCurrent0Sample3 datasetCurrent0Sample4 datasetCurrent0Sample5 
22.6083 -19.5832 3.87595 -10.6117 -0.354708 -0.747422 0.000168658 4.38802 -4.17493 1.29617 -0.380282 -0.0665018 -0.129538 0.299551 0.666981 0.56545 -0.233698 0.265548 -2.20806 -2.21909 0.00573475 0.000384613 -3.06179e-05 0.000255518 -0.000285832 -5.59681e-05 -1.68261e-05 -8.50901e-05 3.26708 2.56896 -1.23114 1.59955 -1.92724 -1.57828 2.56332 0.000922256 0.000324011 -4.81606e-05 0.000862122 -0.000874996 4.81606e-05 0.000335693 2.97668 0.598563 -2.62964 -1.2599 -0.466663 0.0152504 0.16928 2.99121 0.603047 -2.63861 -1.27335 -0.459037 0.00915025 0.161654 155 4223.24 1.232 1.46972e+09 1.22904 1 0 18.8555 -16.0405 3.18841 -9.38423 -0.218448 -0.328609 -0.111245 18.8555 -16.0405 3.18841 -9.38423 -0.218448 -0.328609 -0.111245 18.8555 -16.0405 3.18841 -9.38423 -0.218448 -0.328609 -0.111245 18.8555 -16.0405 3.18841 -9.38423 -0.218448 -0.328609 -0.111245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.07146 0.623223 -2.72156 -1.28007 -0.474288 0.0716769 0.17843 3.07146 0.623223 -2.72156 -1.28007 -0.474288 0.0716769 0.17843 3.07146 0.623223 -2.72156 -1.28007 -0.474288 0.0716769 0.17843 3.07146 0.623223 -2.72156 -1.28007 -0.474288 0.0716769 0.17843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 153 0.413514 0.273326 18.8555 -16.0405 3.18841 -9.38423 -0.218448 -0.328609 -0.111245 3.07146 0.623223 -2.72156 -1.28007 -0.474288 0.0716769 0.17843 
15.5847 -12.6529 3.89283 -8.22399 0.000179405 -0.549588 0.0109564 7.33019 6.93038 0.01688 2.38773 0.354888 0.197834 0.0107878 0.666706 0.565431 -0.233394 0.265164 -2.20798 -2.21895 0.00591331 0.000489625 -1.83354e-05 0.00030402 -0.000383365 8.01969e-05 0.000143465 0.000178565 3.26785 2.56938 -1.23109 1.60048 -1.92804 -1.57836 2.56376 0.00102464 0.000419378 4.81606e-05 0.000933647 -0.000802994 -7.20024e-05 0.000442982 2.97941 0.598563 -2.62516 -1.27559 -0.509364 0.0106753 0.114378 2.98638 0.603047 -2.63637 -1.26662 -0.527664 0.00610016 0.109803 156 4223.25 1.24 1.46972e+09 1.23608 1 0 12.4402 -9.51914 0.779252 -7.97106 -0.142824 0.145284 0.13122 12.4402 -9.51914 0.779252 -7.97106 -0.142824 0.145284 0.13122 12.4402 -9.51914 0.779252 -7.97106 -0.142824 0.145284 0.13122 12.4402 -9.51914 0.779252 -7.97106 -0.142824 0.145284 0.13122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.12059 0.609772 -2.66775 -1.49977 -0.55969 0.0793021 0.150979 3.12059 0.609772 -2.66775 -1.49977 -0.55969 0.0793021 0.150979 3.12059 0.609772 -2.66775 -1.49977 -0.55969 0.0793021 0.150979 3.12059 0.609772 -2.66775 -1.49977 -0.55969 0.0793021 0.150979 0 0 0 0 0 0 0 0 0 0 0 0 0 0 154 0.416216 0.272034 12.4402 -9.51914 0.779252 -7.97106 -0.142824 0.145284 0.13122 3.12059 0.609772 -2.66775 -1.49977 -0.55969 0.0793021 0.150979 
12.5562 -10.7906 2.96498 -5.69471 0.50106 0.184978 -0.496778 3.27511 1.8623 -0.927858 2.52928 0.500881 0.734567 -0.507734 0.666468 0.565422 -0.233095 0.264847 -2.20802 -2.219 0.00586661 0.000435597 -9.35252e-06 0.000298835 -0.000316788 -3.36971e-05 -4.77505e-05 -4.66964e-05 3.26861 2.56979 -1.2311 1.60138 -1.92899 -1.57833 2.56416 0.000986089 0.000407457 -1.23978e-05 0.000897884 -0.000947475 2.38419e-05 0.000394821 3.14666 0.616498 -2.72828 -1.44148 -0.513939 0.00305008 0.0976026 3.1419 0.603047 -2.73053 -1.43252 -0.507839 0.0152504 0.0823522 157 4223.26 1.248 1.46972e+09 1.24429 1 0 21.2365 -18.134 5.12064 -9.79425 -0.194736 0.0266819 -0.139823 21.2365 -18.134 5.12064 -9.79425 -0.194736 0.0266819 -0.139823 21.2365 -18.134 5.12064 -9.79425 -0.194736 0.0266819 -0.139823 21.2365 -18.134 5.12064 -9.79425 -0.194736 0.0266819 -0.139823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.11786 0.620982 -2.67448 -1.47735 -0.527664 0.0488013 0.141829 3.11786 0.620982 -2.67448 -1.47735 -0.527664 0.0488013 0.141829 3.11786 0.620982 -2.67448 -1.47735 -0.527664 0.0488013 0.141829 3.11786 0.620982 -2.67448 -1.47735 -0.527664 0.0488013 0.141829 0 0 0 0 0 0 0 0 0 0 0 0 0 0 155 0.418919 0.27083 21.2365 -18.134 5.12064 -9.79425 -0.194736 0.0266819 -0.139823 3.11786 0.620982 -2.67448 -1.47735 -0.527664 0.0488013 0.141829 
17.8308 -13.9224 4.12373 -10.3489 0.289719 -0.468252 -0.665346 5.72822 -3.13179 1.15876 -4.65421 -0.211341 -0.65323 -0.168568 0.666187 0.565424 -0.232738 0.264451 -2.20773 -2.21899 0.00596526 0.000533955 1.83855e-06 0.000357173 -0.000396903 0.000286483 4.85592e-06 9.86506e-05 3.26945 2.57029 -1.23104 1.60232 -1.92978 -1.57834 2.56453 0.00107319 0.000504017 6.00815e-05 0.000945568 -0.000791073 -1.19209e-05 0.000371456 3.1371 0.580629 -2.70587 -1.47735 -0.552065 0.0411761 0.135729 3.1394 0.573904 -2.71483 -1.46839 -0.56274 0.0244007 0.118953 158 4223.26 1.256 1.46972e+09 1.25248 1 0 20.9017 -17.6007 4.8116 -10.1952 -0.104713 -0.391311 -0.233398 20.9017 -17.6007 4.8116 -10.1952 -0.104713 -0.391311 -0.233398 20.9017 -17.6007 4.8116 -10.1952 -0.104713 -0.391311 -0.233398 20.9017 -17.6007 4.8116 -10.1952 -0.104713 -0.391311 -0.233398 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.16403 0.638916 -2.73725 -1.45269 -0.56579 0.0823522 0.114378 3.16403 0.638916 -2.73725 -1.45269 -0.56579 0.0823522 0.114378 3.16403 0.638916 -2.73725 -1.45269 -0.56579 0.0823522 0.114378 3.16403 0.638916 -2.73725 -1.45269 -0.56579 0.0823522 0.114378 0 0 0 0 0 0 0 0 0 0 0 0 0 0 156 0.421622 0.269635 20.9017 -17.6007 4.8116 -10.1952 -0.104713 -0.391311 -0.233398 3.16403 0.638916 -2.73725 -1.45269 -0.56579 0.0823522 0.114378 
19.1879 -15.8785 4.87477 -9.60656 0.176239 -0.074465 -0.27964 2.22301 -1.95618 0.751038 0.742355 -0.11348 0.393787 0.385706 0.665968 0.565402 -0.232479 0.264174 -2.20787 -2.21888 0.00587081 0.000379601 -2.20904e-05 0.000259104 -0.000276539 -0.000143255 0.000106855 -9.44524e-05 3.27013 2.57063 -1.23108 1.60314 -1.93059 -1.57828 2.56497 0.000881634 0.000335693 -3.57628e-05 0.000814438 -0.000815392 6.00815e-05 0.000442982 3.15773 0.553727 -2.66775 -1.59617 -0.524614 0.0411761 0.126578 3.15896 0.560453 -2.67448 -1.58496 -0.516989 0.0305008 0.115903 159 4223.27 1.264 1.46972e+09 1.26426 1 0 18.3069 -15.0791 3.82641 -9.65006 -0.0660454 0.355167 -0.492985 18.3069 -15.0791 3.82641 -9.65006 -0.0660454 0.355167 -0.492985 18.3069 -15.0791 3.82641 -9.65006 -0.0660454 0.355167 -0.492985 18.3069 -15.0791 3.82641 -9.65006 -0.0660454 0.355167 -0.492985 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.18947 0.623223 -2.76191 -1.46839 -0.504789 0.0777771 0.0884524 3.18947 0.623223 -2.76191 -1.46839 -0.504789 0.0777771 0.0884524 3.18947 0.623223 -2.76191 -1.46839 -0.504789 0.0777771 0.0884524 3.18947 0.623223 -2.76191 -1.46839 -0.504789 0.0777771 0.0884524 0 0 0 0 0 0 0 0 0 0 0 0 0 0 157 0.424324 0.268387 18.3069 -15.0791 3.82641 -9.65006 -0.0660454 0.355167 -0.492985 3.18947 0.623223 -2.76191 -1.46839 -0.504789 0.0777771 0.0884524 
25.7764 -21.0602 7.80201 -12.6499 -0.390848 -0.947073 -0.371194 6.68433 -5.18164 2.92724 -3.04338 -0.567087 -0.872608 -0.0915531 0.66572 0.565379 -0.232213 0.263831 -2.20791 -2.21883 0.00596145 0.000434374 -2.29218e-05 0.000265857 -0.000342747 -3.81318e-05 5.23009e-05 9.06394e-05 3.27084 2.57099 -1.23106 1.60404 -1.93149 -1.57833 2.56537 0.000967487 0.000359535 2.38419e-05 0.000897884 -0.000899315 -4.81606e-05 0.000394821 3.15675 0.585113 -2.72156 -1.48856 -0.516989 0.036601 0.109803 3.14959 0.591838 -2.72156 -1.47063 -0.515464 0.0320259 0.100653 160 4223.28 1.272 1.46972e+09 1.2687 1 0 19.3981 -14.9584 4.59474 -11.464 -0.509424 -0.299487 -0.756911 19.3981 -14.9584 4.59474 -11.464 -0.509424 -0.299487 -0.756911 19.3981 -14.9584 4.59474 -11.464 -0.509424 -0.299487 -0.756911 19.3981 -14.9584 4.59474 -11.464 -0.509424 -0.299487 -0.756911 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.18997 0.600805 -2.76864 -1.46614 -0.529189 0.0930275 0.135729 3.18997 0.600805 -2.76864 -1.46614 -0.529189 0.0930275 0.135729 3.18997 0.600805 -2.76864 -1.46614 -0.529189 0.0930275 0.135729 3.18997 0.600805 -2.76864 -1.46614 -0.529189 0.0930275 0.135729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 158 0.427027 0.267143 19.3981 -14.9584 4.59474 -11.464 -0.509424 -0.299487 -0.756911 3.18997 0.600805 -2.76864 -1.46614 -0.529189 0.0930275 0.135729 
20.6189 -16.4776 5.55929 -11.078 -0.114697 -0.552245 -0.539885 5.3386 4.58254 -2.24272 1.57198 0.276151 0.394828 -0.168691 0.665469 0.565375 -0.231908 0.263474 -2.20775 -2.21885 0.00594717 0.000469647 -3.8401e-06 0.000304868 -0.000357224 0.000156751 -1.77321e-05 -1.42774e-05 3.27159 2.57141 -1.23101 1.60492 -1.93233 -1.5783 2.5657 0.000981165 0.000419855 4.81606e-05 0.000885487 -0.000839233 3.57628e-05 0.000335217 3.12184 0.647883 -2.73949 -1.34957 -0.54444 0.0549015 0.138779 3.10027 0.647883 -2.71932 -1.3406 -0.54444 0.0427012 0.141829 161 4223.29 1.28 1.46972e+09 1.27734 1 0 18.8955 -14.8327 4.20759 -10.9237 -0.447182 0.0292316 -0.28137 18.8955 -14.8327 4.20759 -10.9237 -0.447182 0.0292316 -0.28137 18.8955 -14.8327 4.20759 -10.9237 -0.447182 0.0292316 -0.28137 18.8955 -14.8327 4.20759 -10.9237 -0.447182 0.0292316 -0.28137 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.15055 0.690478 -2.75967 -1.35405 -0.53834 0.0808272 0.109803 3.15055 0.690478 -2.75967 -1.35405 -0.53834 0.0808272 0.109803 3.15055 0.690478 -2.75967 -1.35405 -0.53834 0.0808272 0.109803 3.15055 0.690478 -2.75967 -1.35405 -0.53834 0.0808272 0.109803 0 0 0 0 0 0 0 0 0 0 0 0 0 0 159 0.42973 0.265957 18.8955 -14.8327 4.20759 -10.9237 -0.447182 0.0292316 -0.28137 3.15055 0.690478 -2.75967 -1.35405 -0.53834 0.0808272 0.109803 
13.9991 -11.2965 1.71516 -8.08836 0.367627 0.440279 -0.255702 7.11051 5.18115 -3.84412 2.98961 0.482324 0.992524 0.284183 0.665251 0.565385 -0.2316 0.263173 -2.20776 -2.21895 0.0059518 0.00043106 1.01576e-05 0.000308043 -0.000301362 -6.28757e-06 -0.000100639 4.62707e-06 3.27234 2.57185 -1.231 1.60575 -1.93324 -1.57831 2.5661 0.000938018 0.000443697 1.19209e-05 0.000826359 -0.000911236 -1.19209e-05 0.000395298 3.08213 0.616498 -2.71259 -1.32715 -0.56274 0.0472763 0.189105 3.06984 0.612014 -2.71483 -1.29577 -0.552065 0.0472763 0.195205 162 4223.3 1.288 1.46972e+09 1.2847 1 0 14.2646 -11.3023 1.16629 -8.62422 0.0703763 0.530574 -0.541093 14.2646 -11.3023 1.16629 -8.62422 0.0703763 0.530574 -0.541093 14.2646 -11.3023 1.16629 -8.62422 0.0703763 0.530574 -0.541093 14.2646 -11.3023 1.16629 -8.62422 0.0703763 0.530574 -0.541093 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.09605 0.652367 -2.73725 -1.29128 -0.55969 0.0899774 0.143354 3.09605 0.652367 -2.73725 -1.29128 -0.55969 0.0899774 0.143354 3.09605 0.652367 -2.73725 -1.29128 -0.55969 0.0899774 0.143354 3.09605 0.652367 -2.73725 -1.29128 -0.55969 0.0899774 0.143354 0 0 0 0 0 0 0 0 0 0 0 0 0 0 160 0.432432 0.264745 14.2646 -11.3023 1.16629 -8.62422 0.0703763 0.530574 -0.541093 3.09605 0.652367 -2.73725 -1.29128 -0.55969 0.0899774 0.143354 
12.9613 -10.9484 1.38856 -6.79694 0.624714 0.677072 0.237831 1.3768 0.348082 -0.326601 1.29142 0.257087 0.236794 0.493533 0.665006 0.565367 -0.231323 0.262836 -2.20783 -2.2188 0.00596295 0.000436462 -1.82021e-05 0.000276902 -0.000336887 -7.14183e-05 0.000152096 1.1146e-05 3.27305 2.57222 -1.23097 1.60662 -1.93408 -1.5783 2.56656 0.00094956 0.000371456 2.38419e-05 0.000873566 -0.000839233 1.19209e-05 0.000466824 3.0774 0.688236 -2.71259 -1.28007 -0.472763 0.0472763 0.19978 3.07339 0.690478 -2.71483 -1.26438 -0.463613 0.0503264 0.19063 163 4223.3 1.296 1.46972e+09 1.29338 1 0 11.4272 -9.52689 0.734434 -6.26732 0.255439 1.08069 -0.209998 11.4272 -9.52689 0.734434 -6.26732 0.255439 1.08069 -0.209998 11.4272 -9.52689 0.734434 -6.26732 0.255439 1.08069 -0.209998 11.4272 -9.52689 0.734434 -6.26732 0.255439 1.08069 -0.209998 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.13862 0.728588 -2.73949 -1.34733 -0.457512 0.106753 0.18758 3.13862 0.728588 -2.73949 -1.34733 -0.457512 0.106753 0.18758 3.13862 0.728588 -2.73949 -1.34733 -0.457512 0.106753 0.18758 3.13862 0.728588 -2.73949 -1.34733 -0.457512 0.106753 0.18758 0 0 0 0 0 0 0 0 0 0 0 0 0 0 161 0.435135 0.263484 11.4272 -9.52689 0.734434 -6.26732 0.255439 1.08069 -0.209998 3.13862 0.728588 -2.73949 -1.34733 -0.457512 0.106753 0.18758 
13.6573 -11.021 -0.609005 -8.04292 0.245652 -0.170116 0.341441 2.35542 -0.0725536 -1.99757 -1.24598 -0.379062 -0.847189 0.10361 0.664772 0.565362 -0.231012 0.262528 -2.20778 -2.21895 0.00606225 0.000437971 -4.98456e-06 0.000311745 -0.000307585 4.72264e-05 -0.00015488 9.93033e-05 3.27383 2.57266 -1.23098 1.6075 -1.93501 -1.57837 2.56691 0.000980393 0.000443935 -1.19209e-05 0.000874043 -0.000923157 -7.15256e-05 0.000347137 3.06251 0.634432 -2.70138 -1.29577 -0.492588 0.0503264 0.186055 3.06091 0.641158 -2.6969 -1.29801 -0.503264 0.0549015 0.161654 164 4223.31 1.304 1.46972e+09 1.30081 1 0 17.2047 -14.0243 0.0720936 -9.96575 -0.561831 -0.33909 0.226114 17.2047 -14.0243 0.0720936 -9.96575 -0.561831 -0.33909 0.226114 17.2047 -14.0243 0.0720936 -9.96575 -0.561831 -0.33909 0.226114 17.2047 -14.0243 0.0720936 -9.96575 -0.561831 -0.33909 0.226114 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.08344 0.690478 -2.72828 -1.2599 -0.491063 0.0991277 0.231806 3.08344 0.690478 -2.72828 -1.2599 -0.491063 0.0991277 0.231806 3.08344 0.690478 -2.72828 -1.2599 -0.491063 0.0991277 0.231806 3.08344 0.690478 -2.72828 -1.2599 -0.491063 0.0991277 0.231806 0 0 0 0 0 0 0 0 0 0 0 0 0 0 162 0.437838 0.262254 17.2047 -14.0243 0.0720936 -9.96575 -0.561831 -0.33909 0.226114 3.08344 0.690478 -2.72828 -1.2599 -0.491063 0.0991277 0.231806 
13.5946 -11.0994 0.913973 -7.79633 0.202116 0.0235636 0.206473 1.5448 -0.0784091 1.52298 0.24659 -0.0435358 0.19368 -0.134968 0.664527 0.565338 -0.23071 0.262224 -2.20783 -2.21896 0.0059652 0.000428911 -2.381e-05 0.000301788 -0.000303845 -4.58132e-05 -5.97258e-06 -9.70481e-05 3.27461 2.57306 -1.23103 1.60841 -1.93592 -1.57831 2.56732 0.000993553 0.000395298 -4.76837e-05 0.000910282 -0.000910759 5.96046e-05 0.000406981 3.1341 0.650125 -2.73277 -1.38992 -0.454462 0.0930275 0.118953 3.128 0.6434 -2.71932 -1.40562 -0.462087 0.0716769 0.102178 165 4223.32 1.312 1.46972e+09 1.30811 1 0 12.6131 -10.1475 -1.24198 -7.38748 -0.0812335 0.428374 0.661051 12.6131 -10.1475 -1.24198 -7.38748 -0.0812335 0.428374 0.661051 12.6131 -10.1475 -1.24198 -7.38748 -0.0812335 0.428374 0.661051 12.6131 -10.1475 -1.24198 -7.38748 -0.0812335 0.428374 0.661051 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.11925 0.659092 -2.7238 -1.36975 -0.477338 0.114378 0.19978 3.11925 0.659092 -2.7238 -1.36975 -0.477338 0.114378 0.19978 3.11925 0.659092 -2.7238 -1.36975 -0.477338 0.114378 0.19978 3.11925 0.659092 -2.7238 -1.36975 -0.477338 0.114378 0.19978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 163 0.440541 0.260937 12.6131 -10.1475 -1.24198 -7.38748 -0.0812335 0.428374 0.661051 3.11925 0.659092 -2.7238 -1.36975 -0.477338 0.114378 0.19978 
17.455 -13.4427 2.89341 -10.7517 -0.681012 -0.488031 -0.449761 4.25953 -2.34331 1.97944 -2.95539 -0.883128 -0.511595 -0.656234 0.664307 0.56534 -0.230406 0.261931 -2.20792 -2.21909 0.00594169 0.000422521 2.2821e-06 0.000303905 -0.000293531 -9.1501e-05 -0.000132968 -2.35081e-05 3.27537 2.57349 -1.23104 1.60927 -1.93692 -1.57832 2.56772 0.000963855 0.000431776 -1.23978e-05 0.000861645 -0.00100708 -1.19209e-05 0.000406742 3.07756 0.555969 -2.72156 -1.32491 -0.419386 0.0793021 0.106753 3.07709 0.542518 -2.72156 -1.32939 -0.417861 0.0701519 0.0976026 166 4223.33 1.32 1.46972e+09 1.31675 1 0 17.0696 -13.8545 1.29334 -9.88687 -0.627028 -0.0997763 0.347072 17.0696 -13.8545 1.29334 -9.88687 -0.627028 -0.0997763 0.347072 17.0696 -13.8545 1.29334 -9.88687 -0.627028 -0.0997763 0.347072 17.0696 -13.8545 1.29334 -9.88687 -0.627028 -0.0997763 0.347072 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.09482 0.596322 -2.7238 -1.34284 -0.391936 0.122003 0.134204 3.09482 0.596322 -2.7238 -1.34284 -0.391936 0.122003 0.134204 3.09482 0.596322 -2.7238 -1.34284 -0.391936 0.122003 0.134204 3.09482 0.596322 -2.7238 -1.34284 -0.391936 0.122003 0.134204 0 0 0 0 0 0 0 0 0 0 0 0 0 0 164 0.443243 0.259739 17.0696 -13.8545 1.29334 -9.88687 -0.627028 -0.0997763 0.347072 3.09482 0.596322 -2.7238 -1.34284 -0.391936 0.122003 0.134204 
15.0567 -10.1789 3.67198 -10.4695 -0.809221 -0.541923 -0.569767 3.36717 3.26375 0.778567 0.282195 -0.12821 -0.0538917 -0.120006 0.664073 0.565356 -0.230106 0.261567 -2.20789 -2.2191 0.00590012 0.000472324 1.55732e-05 0.000300258 -0.00036427 3.14315e-05 -8.85564e-06 -4.15764e-05 3.2761 2.57392 -1.23095 1.61013 -1.93787 -1.57828 2.56813 0.000969059 0.000432014 9.58443e-05 0.000862122 -0.000947475 3.62396e-05 0.000407457 3.03996 0.455088 -2.69017 -1.3406 -0.373635 0.0716769 0.0869273 3.0446 0.459571 -2.69466 -1.3406 -0.38431 0.073202 0.0869273 167 4223.34 1.328 1.46972e+09 1.32493 1 0 17.0592 -12.266 3.21535 -11.4115 -1.39634 -0.753588 -0.296275 17.0592 -12.266 3.21535 -11.4115 -1.39634 -0.753588 -0.296275 17.0592 -12.266 3.21535 -11.4115 -1.39634 -0.753588 -0.296275 17.0592 -12.266 3.21535 -11.4115 -1.39634 -0.753588 -0.296275 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.00991 0.551485 -2.62516 -1.36526 -0.402611 0.108278 0.114378 3.00991 0.551485 -2.62516 -1.36526 -0.402611 0.108278 0.114378 3.00991 0.551485 -2.62516 -1.36526 -0.402611 0.108278 0.114378 3.00991 0.551485 -2.62516 -1.36526 -0.402611 0.108278 0.114378 0 0 0 0 0 0 0 0 0 0 0 0 0 0 165 0.445946 0.258441 17.0592 -12.266 3.21535 -11.4115 -1.39634 -0.753588 -0.296275 3.00991 0.551485 -2.62516 -1.36526 -0.402611 0.108278 0.114378 
17.0039 -10.511 6.66412 -11.5862 -1.3442 -1.04904 -0.763046 3.21095 -0.3321 2.99214 -1.11667 -0.534977 -0.50712 -0.193279 0.663841 0.565332 -0.229828 0.261275 -2.20799 -2.21905 0.00578418 0.000403388 -2.41521e-05 0.000277329 -0.000291937 -9.72136e-05 4.83101e-05 -0.000115935 3.27682 2.57428 -1.23098 1.61099 -1.93875 -1.57821 2.56855 0.000934772 0.000359535 -3.57628e-05 0.000862122 -0.000874996 7.15256e-05 0.00041914 3.05764 0.466297 -2.69017 -1.37647 -0.433112 0.0594766 0.0960776 3.0364 0.464055 -2.67672 -1.3563 -0.431587 0.0594766 0.0930275 168 4223.34 1.336 1.46972e+09 1.33219 1 0 18.8759 -14.7562 5.59539 -10.3561 -1.37947 -0.853658 -0.493008 18.8759 -14.7562 5.59539 -10.3561 -1.37947 -0.853658 -0.493008 18.8759 -14.7562 5.59539 -10.3561 -1.37947 -0.853658 -0.493008 18.8759 -14.7562 5.59539 -10.3561 -1.37947 -0.853658 -0.493008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.04185 0.589596 -2.62516 -1.41907 -0.431587 0.0991277 0.0991277 3.04185 0.589596 -2.62516 -1.41907 -0.431587 0.0991277 0.0991277 3.04185 0.589596 -2.62516 -1.41907 -0.431587 0.0991277 0.0991277 3.04185 0.589596 -2.62516 -1.41907 -0.431587 0.0991277 0.0991277 0 0 0 0 0 0 0 0 0 0 0 0 0 0 166 0.448649 0.257187 18.8759 -14.7562 5.59539 -10.3561 -1.37947 -0.853658 -0.493008 3.04185 0.589596 -2.62516 -1.41907 -0.431587 0.0991277 0.0991277 
17.5563 -12.1106 6.89871 -10.6754 -0.902062 -0.692144 -0.675999 1.85558 -1.59959 0.234589 0.910761 0.442136 0.356899 0.0870471 0.663612 0.565329 -0.229521 0.26097 -2.20802 -2.2192 0.00575017 0.000433076 -3.10667e-06 0.000307744 -0.000304695 -3.28523e-05 -0.000152744 -3.40131e-05 3.2776 2.57471 -1.231 1.61188 -1.93975 -1.57821 2.56892 0.00098544 0.000431299 -1.19209e-05 0.000885963 -0.0010066 0 0.000370741 3.01915 0.540276 -2.62516 -1.38992 -0.405661 -0.00610016 0.0854023 3.02446 0.549244 -2.63413 -1.38096 -0.427012 -0.00457512 0.0915025 169 4223.35 1.344 1.46972e+09 1.34073 1 0 20.8943 -16.8474 6.05182 -10.7755 -1.18748 -0.896888 -0.645993 20.8943 -16.8474 6.05182 -10.7755 -1.18748 -0.896888 -0.645993 20.8943 -16.8474 6.05182 -10.7755 -1.18748 -0.896888 -0.645993 20.8943 -16.8474 6.05182 -10.7755 -1.18748 -0.896888 -0.645993 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.14116 0.571662 -2.7933 -1.31818 -0.431587 0.102178 0.102178 3.14116 0.571662 -2.7933 -1.31818 -0.431587 0.102178 0.102178 3.14116 0.571662 -2.7933 -1.31818 -0.431587 0.102178 0.102178 3.14116 0.571662 -2.7933 -1.31818 -0.431587 0.102178 0.102178 0 0 0 0 0 0 0 0 0 0 0 0 0 0 167 0.451351 0.255883 20.8943 -16.8474 6.05182 -10.7755 -1.18748 -0.896888 -0.645993 3.14116 0.571662 -2.7933 -1.31818 -0.431587 0.102178 0.102178 
