force force0 force1 force2 force3 force4 force5 dforce dforce0 dforce1 dforce2 dforce3 dforce4 dforce5 TcpPose TcpPose0 TcpPose1 TcpPose2 TcpPose3 TcpPose4 TcpPose5 dTcpPose dTcpPose0 dTcpPose1 dTcpPose2 dTcpPose3 dTcpPose4 dTcpPose5 q q0 q1 q2 q3 q4 q5 dq dq0 dq1 dq2 dq3 dq4 dq5 iActual iActual0 iActual1 iActual2 iActual3 iActual4 iActual5 iControl iControl0 iControl1 iControl2 iControl3 iControl4 iControl5 sampleN time timeRelative timePc timePcRelative safetyMode errorState meanForce meanForce0 meanForce1 meanForce2 meanForce3 meanForce4 meanForce5 medianForce medianForce0 medianForce1 medianForce2 medianForce3 medianForce4 medianForce5 maxForce maxForce0 maxForce1 maxForce2 maxForce3 maxForce4 maxForce5 minForce minForce0 minForce1 minForce2 minForce3 minForce4 minForce5 stdDForce stdDForce0 stdDForce1 stdDForce2 stdDForce3 stdDForce4 stdDForce5 varForce varForce0 varForce1 varForce2 varForce3 varForce4 varForce5 meanCurrent meanCurrent0 meanCurrent1 meanCurrent2 meanCurrent3 meanCurrent4 meanCurrent5 medianCurrent medianCurrent0 medianCurrent1 medianCurrent2 medianCurrent3 medianCurrent4 medianCurrent5 maxCurrent maxCurrent0 maxCurrent1 maxCurrent2 maxCurrent3 maxCurrent4 maxCurrent5 minCurrent minCurrent0 minCurrent1 minCurrent2 minCurrent3 minCurrent4 minCurrent5 stdDCurrent stdDCurrent0 stdDCurrent1 stdDCurrent2 stdDCurrent3 stdDCurrent4 stdDCurrent5 varCurrent varCurrent0 varCurrent1 varCurrent2 varCurrent3 varCurrent4 varCurrent5 corrIndexSet0 corrIndexPercentageSet0 corrIndexQEndDistSet0 datasetForce0Sample datasetForce0Sample0 datasetForce0Sample1 datasetForce0Sample2 datasetForce0Sample3 datasetForce0Sample4 datasetForce0Sample5 datasetCurrent0Sample datasetCurrent0Sample0 datasetCurrent0Sample1 datasetCurrent0Sample2 datasetCurrent0Sample3 datasetCurrent0Sample4 datasetCurrent0Sample5 
14.1975 -8.70929 2.55277 -10.9179 0.39542 -0.524167 -0.329389 2.63823 0.464234 -2.36739 -1.06781 -0.0742737 0.164882 0.152374 0.686681 0.564871 -0.257789 0.293253 -2.2082 -2.2192 0.00611678 0.000451577 1.92668e-05 0.000288974 -0.000346475 5.52667e-06 -9.33015e-06 8.82037e-06 3.20521 2.5354 -1.23171 1.52579 -1.85308 -1.57907 2.53027 0.00100796 0.000407934 0 0.000921726 -0.00092268 0 0.00039506 3.24734 0.636674 -2.83365 -1.45269 -0.439212 -0.0320259 0.134204 3.24412 0.645641 -2.83365 -1.44148 -0.443787 -0.0472763 0.141829 71 4209.69 0.56 1.46972e+09 0.555626 1 0 19.1783 -13.7818 3.53658 -12.8594 0.137904 -1.4417 0.224087 19.1783 -13.7818 3.53658 -12.8594 0.137904 -1.4417 0.224087 19.1783 -13.7818 3.53658 -12.8594 0.137904 -1.4417 0.224087 19.1783 -13.7818 3.53658 -12.8594 0.137904 -1.4417 0.224087 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.22703 0.600805 -2.79105 -1.50425 -0.466663 -0.0274507 0.147929 3.22703 0.600805 -2.79105 -1.50425 -0.466663 -0.0274507 0.147929 3.22703 0.600805 -2.79105 -1.50425 -0.466663 -0.0274507 0.147929 3.22703 0.600805 -2.79105 -1.50425 -0.466663 -0.0274507 0.147929 0 0 0 0 0 0 0 0 0 0 0 0 0 0 69 0.186486 0.381381 19.1783 -13.7818 3.53658 -12.8594 0.137904 -1.4417 0.224087 3.22703 0.600805 -2.79105 -1.50425 -0.466663 -0.0274507 0.147929 
18.6949 -13.1156 3.23564 -12.9232 0.0746516 -1.41408 -0.315006 4.88911 -4.40633 0.682879 -2.00531 -0.320768 -0.889917 0.0143824 0.686464 0.564894 -0.257513 0.29294 -2.20831 -2.21922 0.0061177 0.000417584 2.32095e-05 0.000275508 -0.000312943 -0.000117443 -2.44427e-05 9.18921e-07 3.20595 2.53579 -1.23173 1.52666 -1.85404 -1.57909 2.5307 0.000959356 0.000395298 -1.23978e-05 0.000874043 -0.000959396 -1.19209e-05 0.000431061 3.23731 0.692719 -2.81123 -1.44821 -0.468188 -0.0442262 0.122003 3.22669 0.688236 -2.79778 -1.45269 -0.452937 -0.0411761 0.132679 72 4209.7 0.568 1.46972e+09 0.560997 1 0 20.5612 -14.8889 4.89381 -13.3091 0.0114416 -1.33621 -0.180165 20.5612 -14.8889 4.89381 -13.3091 0.0114416 -1.33621 -0.180165 20.5612 -14.8889 4.89381 -13.3091 0.0114416 -1.33621 -0.180165 20.5612 -14.8889 4.89381 -13.3091 0.0114416 -1.33621 -0.180165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.18196 0.724105 -2.64758 -1.60962 -0.472763 -0.0198255 0.118953 3.18196 0.724105 -2.64758 -1.60962 -0.472763 -0.0198255 0.118953 3.18196 0.724105 -2.64758 -1.60962 -0.472763 -0.0198255 0.118953 3.18196 0.724105 -2.64758 -1.60962 -0.472763 -0.0198255 0.118953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 70 0.189189 0.380013 20.5612 -14.8889 4.89381 -13.3091 0.0114416 -1.33621 -0.180165 3.18196 0.724105 -2.64758 -1.60962 -0.472763 -0.0198255 0.118953 
18.5347 -13.8576 2.74053 -11.9996 0.42847 -1.23923 -0.437998 1.28398 -0.741959 -0.495118 0.923552 0.353818 0.174857 -0.122992 0.68623 0.564923 -0.257215 0.292599 -2.20824 -2.21929 0.00616669 0.000453294 2.88841e-05 0.000297615 -0.000340686 7.92872e-05 -6.99704e-05 4.89917e-05 3.20671 2.53623 -1.23171 1.52755 -1.85492 -1.57911 2.53105 0.000986188 0.000432014 1.23978e-05 0.00088644 -0.00088644 -2.38419e-05 0.00035882 3.21016 0.674785 -2.78433 -1.44821 -0.355335 -0.0152504 0.128103 3.19727 0.670301 -2.77984 -1.43028 -0.361435 -0.0335509 0.131154 73 4209.7 0.576 1.46972e+09 0.569668 1 0 28.8895 -24.2826 6.86261 -14.0664 -0.2151 -2.08063 -0.467535 28.8895 -24.2826 6.86261 -14.0664 -0.2151 -2.08063 -0.467535 28.8895 -24.2826 6.86261 -14.0664 -0.2151 -2.08063 -0.467535 28.8895 -24.2826 6.86261 -14.0664 -0.2151 -2.08063 -0.467535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.14075 0.78015 -2.67672 -1.44597 -0.379735 -0.00762521 0.155554 3.14075 0.78015 -2.67672 -1.44597 -0.379735 -0.00762521 0.155554 3.14075 0.78015 -2.67672 -1.44597 -0.379735 -0.00762521 0.155554 3.14075 0.78015 -2.67672 -1.44597 -0.379735 -0.00762521 0.155554 0 0 0 0 0 0 0 0 0 0 0 0 0 0 71 0.191892 0.378759 28.8895 -24.2826 6.86261 -14.0664 -0.2151 -2.08063 -0.467535 3.14075 0.78015 -2.67672 -1.44597 -0.379735 -0.00762521 0.155554 
21.4354 -15.3815 3.69247 -14.4655 -0.644841 -2.30493 -0.371541 3.05106 -1.52387 0.951941 -2.46588 -1.07331 -1.0657 0.0664568 0.686023 0.564954 -0.25693 0.292305 -2.20836 -2.21935 0.00606584 0.000411171 3.0499e-05 0.00028543 -0.000294382 -0.000121935 -5.50893e-05 -0.000100856 3.20744 2.53663 -1.23174 1.5284 -1.85588 -1.57906 2.53149 0.00094277 0.000407696 -2.38419e-05 0.000849724 -0.000959396 4.76837e-05 0.000431299 3.16509 0.652367 -2.73053 -1.46166 -0.404136 -0.036601 0.167755 3.15224 0.641158 -2.71707 -1.4639 -0.413286 -0.0320259 0.164704 74 4209.71 0.584 1.46972e+09 0.577151 1 0 23.4303 -19.1217 2.54077 -13.2997 -0.426751 -2.27959 -0.105046 23.4303 -19.1217 2.54077 -13.2997 -0.426751 -2.27959 -0.105046 23.4303 -19.1217 2.54077 -13.2997 -0.426751 -2.27959 -0.105046 23.4303 -19.1217 2.54077 -13.2997 -0.426751 -2.27959 -0.105046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.23382 0.816019 -2.75967 -1.47511 -0.391936 -0.0137254 0.150979 3.23382 0.816019 -2.75967 -1.47511 -0.391936 -0.0137254 0.150979 3.23382 0.816019 -2.75967 -1.47511 -0.391936 -0.0137254 0.150979 3.23382 0.816019 -2.75967 -1.47511 -0.391936 -0.0137254 0.150979 0 0 0 0 0 0 0 0 0 0 0 0 0 0 72 0.194595 0.377399 23.4303 -19.1217 2.54077 -13.2997 -0.426751 -2.27959 -0.105046 3.23382 0.816019 -2.75967 -1.47511 -0.391936 -0.0137254 0.150979 
22.0416 -17.1368 4.28582 -13.1831 -0.187301 -2.08654 0.0162297 2.25337 -1.75531 0.593348 1.28238 0.45754 0.218397 0.387771 0.685791 0.564976 -0.256671 0.291944 -2.20841 -2.21931 0.00607111 0.000444658 2.26341e-05 0.000259071 -0.000360682 -5.69153e-05 3.63101e-05 5.27045e-06 3.20815 2.537 -1.23169 1.5293 -1.85684 -1.57906 2.53189 0.000972856 0.000371456 4.76837e-05 0.000897884 -0.000958443 0 0.000407219 3.14027 0.603047 -2.70587 -1.47511 -0.391936 -0.0213506 0.179955 3.15207 0.598563 -2.71932 -1.47735 -0.396511 -0.0305008 0.18148 75 4209.72 0.592 1.46972e+09 0.5858 1 0 23.2731 -18.2448 1.39126 -14.3815 -0.272986 -2.2241 -0.158827 23.2731 -18.2448 1.39126 -14.3815 -0.272986 -2.2241 -0.158827 23.2731 -18.2448 1.39126 -14.3815 -0.272986 -2.2241 -0.158827 23.2731 -18.2448 1.39126 -14.3815 -0.272986 -2.2241 -0.158827 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.23692 0.717379 -2.80226 -1.45269 -0.367535 -0.0289758 0.138779 3.23692 0.717379 -2.80226 -1.45269 -0.367535 -0.0289758 0.138779 3.23692 0.717379 -2.80226 -1.45269 -0.367535 -0.0289758 0.138779 3.23692 0.717379 -2.80226 -1.45269 -0.367535 -0.0289758 0.138779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 73 0.197297 0.376023 23.2731 -18.2448 1.39126 -14.3815 -0.272986 -2.2241 -0.158827 3.23692 0.717379 -2.80226 -1.45269 -0.367535 -0.0289758 0.138779 
23.22 -18.0103 5.55831 -13.5611 -0.506858 -2.19935 0.139579 1.58908 -0.873564 1.2725 -0.377911 -0.319556 -0.112813 0.123349 0.685571 0.565011 -0.256359 0.291634 -2.20841 -2.21936 0.00609188 0.000441505 3.47014e-05 0.00031197 -0.000310479 7.27466e-07 -4.21345e-05 2.07695e-05 3.20892 2.53746 -1.2317 1.53015 -1.85771 -1.57907 2.53232 0.000964241 0.000455618 -1.19209e-05 0.000849724 -0.000863552 -1.19209e-05 0.000430584 3.10199 0.571662 -2.71932 -1.37871 -0.433112 -0.0106753 0.18453 3.09283 0.553727 -2.71259 -1.37871 -0.411761 -0.0167755 0.183005 76 4209.73 0.6 1.46972e+09 0.592611 1 0 21.3871 -15.2071 2.43548 -14.8399 -0.405275 -2.29312 -0.276694 21.3871 -15.2071 2.43548 -14.8399 -0.405275 -2.29312 -0.276694 21.3871 -15.2071 2.43548 -14.8399 -0.405275 -2.29312 -0.276694 21.3871 -15.2071 2.43548 -14.8399 -0.405275 -2.29312 -0.276694 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.23384 0.677027 -2.83813 -1.39441 -0.440737 -0.0183005 0.17843 3.23384 0.677027 -2.83813 -1.39441 -0.440737 -0.0183005 0.17843 3.23384 0.677027 -2.83813 -1.39441 -0.440737 -0.0183005 0.17843 3.23384 0.677027 -2.83813 -1.39441 -0.440737 -0.0183005 0.17843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 74 0.2 0.374791 21.3871 -15.2071 2.43548 -14.8399 -0.405275 -2.29312 -0.276694 3.23384 0.677027 -2.83813 -1.39441 -0.440737 -0.0183005 0.17843 
17.6841 -13.5454 4.14508 -10.5863 -0.0896814 -1.20166 0.185359 5.54818 4.46494 -1.41323 2.97479 0.417176 0.997688 0.0457809 0.685348 0.565017 -0.2561 0.291326 -2.20846 -2.21937 0.00612655 0.000402391 5.90415e-06 0.000259398 -0.000307565 -4.89917e-05 -1.10926e-05 3.46699e-05 3.20962 2.53782 -1.23173 1.53101 -1.85858 -1.5791 2.5327 0.000934496 0.000359774 -2.43187e-05 0.000862122 -0.000874996 -2.38419e-05 0.000371218 3.0419 0.533551 -2.68793 -1.32043 -0.410236 -0.0167755 0.140304 3.03395 0.526825 -2.68793 -1.30473 -0.413286 -0.0137254 0.120478 77 4209.74 0.608 1.46972e+09 0.601024 1 0 16.4435 -11.2632 0.844138 -11.9505 0.207471 -1.08787 0.115958 16.4435 -11.2632 0.844138 -11.9505 0.207471 -1.08787 0.115958 16.4435 -11.2632 0.844138 -11.9505 0.207471 -1.08787 0.115958 16.4435 -11.2632 0.844138 -11.9505 0.207471 -1.08787 0.115958 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.14374 0.632191 -2.72604 -1.43252 -0.414811 0.00762521 0.19978 3.14374 0.632191 -2.72604 -1.43252 -0.414811 0.00762521 0.19978 3.14374 0.632191 -2.72604 -1.43252 -0.414811 0.00762521 0.19978 3.14374 0.632191 -2.72604 -1.43252 -0.414811 0.00762521 0.19978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 75 0.202703 0.373501 16.4435 -11.2632 0.844138 -11.9505 0.207471 -1.08787 0.115958 3.14374 0.632191 -2.72604 -1.43252 -0.414811 0.00762521 0.19978 
15.853 -11.6518 4.90474 -9.56535 -0.189389 -1.18007 -0.2499 2.28145 1.89358 0.759657 1.02092 -0.0997078 0.0215909 -0.43526 0.685109 0.565068 -0.255767 0.290957 -2.20827 -2.2194 0.00609209 0.000499799 5.15308e-05 0.000333001 -0.000369126 0.000192781 -3.43833e-05 -3.44537e-05 3.2104 2.53831 -1.23167 1.53188 -1.85941 -1.57905 2.53308 0.00100473 0.000491858 6.00815e-05 0.000874043 -0.000827312 4.76837e-05 0.000383377 3.02539 0.508891 -2.69466 -1.27783 -0.486488 -0.00152504 0.0930275 3.01257 0.508891 -2.68345 -1.27111 -0.481913 -0.0122003 0.0930275 78 4209.74 0.616 1.46972e+09 0.608893 1 0 20.2941 -15.6536 3.45444 -12.4453 -0.403181 -1.56925 0.331244 20.2941 -15.6536 3.45444 -12.4453 -0.403181 -1.56925 0.331244 20.2941 -15.6536 3.45444 -12.4453 -0.403181 -1.56925 0.331244 20.2941 -15.6536 3.45444 -12.4453 -0.403181 -1.56925 0.331244 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.0671 0.54476 -2.72604 -1.29577 -0.483438 0.00915025 0.166229 3.0671 0.54476 -2.72604 -1.29577 -0.483438 0.00915025 0.166229 3.0671 0.54476 -2.72604 -1.29577 -0.483438 0.00915025 0.166229 3.0671 0.54476 -2.72604 -1.29577 -0.483438 0.00915025 0.166229 0 0 0 0 0 0 0 0 0 0 0 0 0 0 76 0.205405 0.372208 20.2941 -15.6536 3.45444 -12.4453 -0.403181 -1.56925 0.331244 3.0671 0.54476 -2.72604 -1.29577 -0.483438 0.00915025 0.166229 
14.1725 -9.49829 6.16967 -8.51922 0.0290943 -0.249942 -0.752191 2.70779 2.15353 1.26493 1.04612 0.218484 0.930127 -0.50229 0.684888 0.565058 -0.255542 0.290653 -2.20839 -2.21933 0.00614799 0.000378109 -1.03034e-05 0.000224456 -0.000304105 -0.000121765 7.50349e-05 5.58957e-05 3.21106 2.53861 -1.23169 1.53273 -1.86026 -1.57909 2.53346 0.000901261 0.000299454 -2.38419e-05 0.000849724 -0.000851154 -3.57628e-05 0.0003829 2.93258 0.468538 -2.64085 -1.18592 -0.492588 0.0122003 0.0762521 2.93009 0.468538 -2.64309 -1.17471 -0.494113 -0.00915025 0.0777771 79 4209.75 0.624 1.46972e+09 0.617654 1 0 14.4273 -10.1895 4.40537 -9.21481 0.033262 -0.330983 -0.0273228 14.4273 -10.1895 4.40537 -9.21481 0.033262 -0.330983 -0.0273228 14.4273 -10.1895 4.40537 -9.21481 0.033262 -0.330983 -0.0273228 14.4273 -10.1895 4.40537 -9.21481 0.033262 -0.330983 -0.0273228 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.05272 0.582871 -2.72604 -1.2442 -0.492588 0.00457512 0.17538 3.05272 0.582871 -2.72604 -1.2442 -0.492588 0.00457512 0.17538 3.05272 0.582871 -2.72604 -1.2442 -0.492588 0.00457512 0.17538 3.05272 0.582871 -2.72604 -1.2442 -0.492588 0.00457512 0.17538 0 0 0 0 0 0 0 0 0 0 0 0 0 0 77 0.208108 0.37084 14.4273 -10.1895 4.40537 -9.21481 0.033262 -0.330983 -0.0273228 3.05272 0.582871 -2.72604 -1.2442 -0.492588 0.00457512 0.17538 
7.64517 -4.94801 4.23197 -4.00703 0.379032 0.661959 -0.879017 6.69474 4.55028 -1.9377 4.51219 0.349938 0.911901 -0.126826 0.684646 0.5651 -0.255206 0.290296 -2.20832 -2.21935 0.00613117 0.000492277 4.23882e-05 0.000336206 -0.00035708 7.29543e-05 -2.05632e-05 -1.68195e-05 3.21187 2.5391 -1.23167 1.53364 -1.86116 -1.57906 2.5339 0.00103472 0.000491381 2.38419e-05 0.000910282 -0.000898838 2.38419e-05 0.000442982 2.97486 0.475264 -2.63861 -1.28904 -0.491063 -0.00152504 0.0762521 2.98401 0.464055 -2.64982 -1.29128 -0.477338 -0.00762521 0.0838773 80 4209.76 0.632 1.46972e+09 0.625486 1 0 9.27289 -7.05178 0.873076 -5.9579 0.614618 0.287382 0.0975669 9.27289 -7.05178 0.873076 -5.9579 0.614618 0.287382 0.0975669 9.27289 -7.05178 0.873076 -5.9579 0.614618 0.287382 0.0975669 9.27289 -7.05178 0.873076 -5.9579 0.614618 0.287382 0.0975669 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.09523 0.533551 -2.73725 -1.34284 -0.469713 0.0213506 0.120478 3.09523 0.533551 -2.73725 -1.34284 -0.469713 0.0213506 0.120478 3.09523 0.533551 -2.73725 -1.34284 -0.469713 0.0213506 0.120478 3.09523 0.533551 -2.73725 -1.34284 -0.469713 0.0213506 0.120478 0 0 0 0 0 0 0 0 0 0 0 0 0 0 78 0.210811 0.36954 9.27289 -7.05178 0.873076 -5.9579 0.614618 0.287382 0.0975669 3.09523 0.533551 -2.73725 -1.34284 -0.469713 0.0213506 0.120478 
12.8702 -9.47542 6.15818 -6.15924 0.194228 0.0338782 -0.872116 5.37026 -4.52741 1.9262 -2.1522 -0.184804 -0.628081 0.00690024 0.684427 0.565104 -0.254949 0.289998 -2.20841 -2.21935 0.00608227 0.000393193 3.64399e-06 0.000256773 -0.000297749 -9.41632e-05 -4.65179e-06 -4.88976e-05 3.21257 2.53945 -1.2317 1.5345 -1.86206 -1.57904 2.53429 0.000930077 0.00034833 -3.57628e-05 0.000861645 -0.000899315 2.38419e-05 0.000382662 3.02282 0.452846 -2.66551 -1.35181 -0.455987 0.0137254 0.0640517 3.01784 0.459571 -2.67 -1.32939 -0.462087 -0.00457512 0.0640517 81 4209.77 0.64 1.46972e+09 0.634082 1 0 13.4855 -9.187 3.91841 -9.06109 -0.0765005 -0.209917 -0.440189 13.4855 -9.187 3.91841 -9.06109 -0.0765005 -0.209917 -0.440189 13.4855 -9.187 3.91841 -9.06109 -0.0765005 -0.209917 -0.440189 13.4855 -9.187 3.91841 -9.06109 -0.0765005 -0.209917 -0.440189 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.00649 0.547002 -2.61395 -1.38096 -0.442262 0.0183005 0.0777771 3.00649 0.547002 -2.61395 -1.38096 -0.442262 0.0183005 0.0777771 3.00649 0.547002 -2.61395 -1.38096 -0.442262 0.0183005 0.0777771 3.00649 0.547002 -2.61395 -1.38096 -0.442262 0.0183005 0.0777771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 79 0.213514 0.368249 13.4855 -9.187 3.91841 -9.06109 -0.0765005 -0.209917 -0.440189 3.00649 0.547002 -2.61395 -1.38096 -0.442262 0.0183005 0.0777771 
15.4998 -10.4239 7.50299 -8.67694 -0.373402 -0.424836 -0.990007 3.00783 -0.948523 1.34481 -2.5177 -0.56763 -0.458714 -0.117891 0.684166 0.565137 -0.25463 0.289598 -2.20819 -2.21933 0.00619657 0.000512269 3.28964e-05 0.000318733 -0.000399683 0.000219107 1.87262e-05 0.000114295 3.21335 2.53992 -1.23163 1.53543 -1.86287 -1.57907 2.53466 0.00103635 0.0004673 7.20024e-05 0.000922203 -0.000815392 -3.57628e-05 0.000371456 3.04723 0.524584 -2.69241 -1.32715 -0.471238 0.0106753 0.0930275 3.05382 0.511133 -2.69914 -1.33388 -0.477338 0.00762521 0.0991277 82 4209.78 0.648 1.46972e+09 0.640982 1 0 17.7646 -13.6756 6.40727 -9.35449 -0.435543 -0.831739 -0.861434 17.7646 -13.6756 6.40727 -9.35449 -0.435543 -0.831739 -0.861434 17.7646 -13.6756 6.40727 -9.35449 -0.435543 -0.831739 -0.861434 17.7646 -13.6756 6.40727 -9.35449 -0.435543 -0.831739 -0.861434 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.0347 0.475264 -2.62292 -1.45045 -0.497163 0.00457512 0.102178 3.0347 0.475264 -2.62292 -1.45045 -0.497163 0.00457512 0.102178 3.0347 0.475264 -2.62292 -1.45045 -0.497163 0.00457512 0.102178 3.0347 0.475264 -2.62292 -1.45045 -0.497163 0.00457512 0.102178 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80 0.216216 0.366976 17.7646 -13.6756 6.40727 -9.35449 -0.435543 -0.831739 -0.861434 3.0347 0.475264 -2.62292 -1.45045 -0.497163 0.00457512 0.102178 
13.7819 -9.97641 4.94722 -8.12021 -0.0248083 -0.227876 -0.707827 2.65371 0.447531 -2.55577 0.55673 0.348594 0.19696 0.282181 0.683954 0.565159 -0.254363 0.289288 -2.20833 -2.2193 0.00605341 0.00041016 2.18972e-05 0.000267081 -0.000310514 -0.000136927 3.67001e-05 -0.000143152 3.21405 2.54029 -1.23163 1.53628 -1.86381 -1.57899 2.5351 0.000927367 0.000371456 0 0.000849724 -0.000934601 8.34465e-05 0.00044322 3.04342 0.531309 -2.67672 -1.34733 -0.515464 0.0183005 0.135729 3.04916 0.524584 -2.68569 -1.34509 -0.509364 0.00610016 0.140304 83 4209.78 0.656 1.46972e+09 0.649035 1 0 20.0367 -15.2637 8.35042 -9.93776 -0.219178 -0.639987 -0.622149 20.0367 -15.2637 8.35042 -9.93776 -0.219178 -0.639987 -0.622149 20.0367 -15.2637 8.35042 -9.93776 -0.219178 -0.639987 -0.622149 20.0367 -15.2637 8.35042 -9.93776 -0.219178 -0.639987 -0.622149 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.07139 0.56942 -2.67672 -1.39441 -0.478863 0.0228756 0.0899774 3.07139 0.56942 -2.67672 -1.39441 -0.478863 0.0228756 0.0899774 3.07139 0.56942 -2.67672 -1.39441 -0.478863 0.0228756 0.0899774 3.07139 0.56942 -2.67672 -1.39441 -0.478863 0.0228756 0.0899774 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81 0.218919 0.365652 20.0367 -15.2637 8.35042 -9.93776 -0.219178 -0.639987 -0.622149 3.07139 0.56942 -2.67672 -1.39441 -0.478863 0.0228756 0.0899774 
14.3777 -11.2823 4.87844 -7.45843 0.193721 0.112433 -0.295601 1.46563 -1.3059 -0.0687889 0.661772 0.218529 0.340309 0.412225 0.683731 0.565167 -0.254099 0.288977 -2.20836 -2.21929 0.00611323 0.000408462 8.26155e-06 0.000264811 -0.000310883 -3.29131e-05 2.89086e-06 5.98141e-05 3.21476 2.54066 -1.23164 1.53713 -1.86466 -1.57903 2.53548 0.000928078 0.000371933 -1.23978e-05 0.000850201 -0.000851154 -3.57628e-05 0.000382662 3.09704 0.603047 -2.7507 -1.28904 -0.504789 0 0.158604 3.09809 0.589596 -2.74846 -1.30249 -0.492588 0.00305008 0.158604 84 4209.79 0.664 1.46972e+09 0.65697 1 0 17.1267 -13.2198 5.73379 -9.25656 -0.224484 -0.462012 -0.741826 17.1267 -13.2198 5.73379 -9.25656 -0.224484 -0.462012 -0.741826 17.1267 -13.2198 5.73379 -9.25656 -0.224484 -0.462012 -0.741826 17.1267 -13.2198 5.73379 -9.25656 -0.224484 -0.462012 -0.741826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.18296 0.609772 -2.79105 -1.40337 -0.510889 0.0167755 0.0823522 3.18296 0.609772 -2.79105 -1.40337 -0.510889 0.0167755 0.0823522 3.18296 0.609772 -2.79105 -1.40337 -0.510889 0.0167755 0.0823522 3.18296 0.609772 -2.79105 -1.40337 -0.510889 0.0167755 0.0823522 0 0 0 0 0 0 0 0 0 0 0 0 0 0 82 0.221622 0.364387 17.1267 -13.2198 5.73379 -9.25656 -0.224484 -0.462012 -0.741826 3.18296 0.609772 -2.79105 -1.40337 -0.510889 0.0167755 0.0823522 
11.2164 -8.51537 1.37471 -7.16982 0.618061 0.155765 -0.0657332 4.47386 2.76695 -3.50373 0.288614 0.42434 0.0433317 0.229868 0.683493 0.565187 -0.253835 0.288609 -2.20834 -2.21923 0.00608343 0.000453679 1.97084e-05 0.000263999 -0.000368431 2.4664e-05 6.41244e-05 -2.9803e-05 3.21545 2.54103 -1.23158 1.53801 -1.86555 -1.57899 2.53587 0.000962744 0.000371933 6.00815e-05 0.000885963 -0.000886917 3.57628e-05 0.000383615 3.09471 0.683752 -2.7238 -1.30025 -0.500214 0.0106753 0.112853 3.09884 0.697203 -2.72828 -1.29352 -0.498688 0.00305008 0.117428 85 4209.8 0.672 1.46972e+09 0.665528 1 0 17.4868 -12.1206 5.07717 -11.537 -0.0926874 -0.348583 -0.848553 17.4868 -12.1206 5.07717 -11.537 -0.0926874 -0.348583 -0.848553 17.4868 -12.1206 5.07717 -11.537 -0.0926874 -0.348583 -0.848553 17.4868 -12.1206 5.07717 -11.537 -0.0926874 -0.348583 -0.848553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.17082 0.728588 -2.7507 -1.39889 -0.495638 0.00762521 0.140304 3.17082 0.728588 -2.7507 -1.39889 -0.495638 0.00762521 0.140304 3.17082 0.728588 -2.7507 -1.39889 -0.495638 0.00762521 0.140304 3.17082 0.728588 -2.7507 -1.39889 -0.495638 0.00762521 0.140304 0 0 0 0 0 0 0 0 0 0 0 0 0 0 83 0.224324 0.363005 17.4868 -12.1206 5.07717 -11.537 -0.0926874 -0.348583 -0.848553 3.17082 0.728588 -2.7507 -1.39889 -0.495638 0.00762521 0.140304 
