force force0 force1 force2 force3 force4 force5 dforce dforce0 dforce1 dforce2 dforce3 dforce4 dforce5 TcpPose TcpPose0 TcpPose1 TcpPose2 TcpPose3 TcpPose4 TcpPose5 dTcpPose dTcpPose0 dTcpPose1 dTcpPose2 dTcpPose3 dTcpPose4 dTcpPose5 q q0 q1 q2 q3 q4 q5 dq dq0 dq1 dq2 dq3 dq4 dq5 iActual iActual0 iActual1 iActual2 iActual3 iActual4 iActual5 iControl iControl0 iControl1 iControl2 iControl3 iControl4 iControl5 sampleN time timeRelative timePc timePcRelative safetyMode errorState meanForce meanForce0 meanForce1 meanForce2 meanForce3 meanForce4 meanForce5 medianForce medianForce0 medianForce1 medianForce2 medianForce3 medianForce4 medianForce5 maxForce maxForce0 maxForce1 maxForce2 maxForce3 maxForce4 maxForce5 minForce minForce0 minForce1 minForce2 minForce3 minForce4 minForce5 stdDForce stdDForce0 stdDForce1 stdDForce2 stdDForce3 stdDForce4 stdDForce5 varForce varForce0 varForce1 varForce2 varForce3 varForce4 varForce5 meanCurrent meanCurrent0 meanCurrent1 meanCurrent2 meanCurrent3 meanCurrent4 meanCurrent5 medianCurrent medianCurrent0 medianCurrent1 medianCurrent2 medianCurrent3 medianCurrent4 medianCurrent5 maxCurrent maxCurrent0 maxCurrent1 maxCurrent2 maxCurrent3 maxCurrent4 maxCurrent5 minCurrent minCurrent0 minCurrent1 minCurrent2 minCurrent3 minCurrent4 minCurrent5 stdDCurrent stdDCurrent0 stdDCurrent1 stdDCurrent2 stdDCurrent3 stdDCurrent4 stdDCurrent5 varCurrent varCurrent0 varCurrent1 varCurrent2 varCurrent3 varCurrent4 varCurrent5 corrIndexSet0 corrIndexPercentageSet0 corrIndexQEndDistSet0 datasetForce0Sample datasetForce0Sample0 datasetForce0Sample1 datasetForce0Sample2 datasetForce0Sample3 datasetForce0Sample4 datasetForce0Sample5 datasetCurrent0Sample datasetCurrent0Sample0 datasetCurrent0Sample1 datasetCurrent0Sample2 datasetCurrent0Sample3 datasetCurrent0Sample4 datasetCurrent0Sample5 
19.1898 -13.8654 3.07943 -12.904 0.0260518 -1.68997 0.0963241 2.72315 0.762448 -2.13677 1.50612 -1.50951 1.70095 -0.434483 0.668978 0.565535 -0.236136 0.268217 -2.20867 -2.21918 0.00602992 0.000385334 -3.30825e-05 0.000241083 -0.000298775 -9.40853e-05 0.000128533 7.41834e-05 3.261 2.56567 -1.23114 1.59239 -1.92052 -1.57862 2.56031 0.000894208 0.000311613 -2.43187e-05 0.000837803 -0.000779152 -3.57628e-05 0.000407219 3.15312 0.692719 -2.78881 -1.29801 -0.437687 0.0808272 0.137254 3.14336 0.685994 -2.77312 -1.31146 -0.434637 0.18148 0.140304 147 4241.26 1.168 1.46972e+09 1.17414 1 0 23.2769 -19.7722 4.24651 -11.5257 -0.833531 -1.40141 0.477268 23.2769 -19.7722 4.24651 -11.5257 -0.833531 -1.40141 0.477268 23.2769 -19.7722 4.24651 -11.5257 -0.833531 -1.40141 0.477268 23.2769 -19.7722 4.24651 -11.5257 -0.833531 -1.40141 0.477268 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.2292 0.703929 -2.86055 -1.32267 -0.422436 0.0793021 0.213506 3.2292 0.703929 -2.86055 -1.32267 -0.422436 0.0793021 0.213506 3.2292 0.703929 -2.86055 -1.32267 -0.422436 0.0793021 0.213506 3.2292 0.703929 -2.86055 -1.32267 -0.422436 0.0793021 0.213506 0 0 0 0 0 0 0 0 0 0 0 0 0 0 145 0.391892 0.28335 23.2769 -19.7722 4.24651 -11.5257 -0.833531 -1.40141 0.477268 3.2292 0.703929 -2.86055 -1.32267 -0.422436 0.0793021 0.213506 
13.6115 -9.32774 0.0225407 -9.91286 -0.450696 -0.248322 -0.276537 6.23558 4.53771 -3.05689 2.99117 -0.476748 1.44164 -0.372861 0.668748 0.565552 -0.235821 0.267888 -2.20851 -2.21927 0.00592127 0.000456291 1.63042e-05 0.000315421 -0.00032931 0.000161424 -9.17675e-05 -0.000108655 3.26174 2.56612 -1.2311 1.59323 -1.92136 -1.57853 2.56064 0.000948603 0.000443459 3.57628e-05 0.000837803 -0.000839233 8.39233e-05 0.000323057 3.18677 0.771183 -2.75294 -1.40786 -0.428537 -0.38736 0.0930275 3.18655 0.766699 -2.76191 -1.39216 -0.420911 -0.399561 0.0915025 148 4241.26 1.176 1.46972e+09 1.17598 1 0 15.1499 -9.5697 -1.51353 -11.6469 -0.488471 -0.543021 0.478018 15.1499 -9.5697 -1.51353 -11.6469 -0.488471 -0.543021 0.478018 15.1499 -9.5697 -1.51353 -11.6469 -0.488471 -0.543021 0.478018 15.1499 -9.5697 -1.51353 -11.6469 -0.488471 -0.543021 0.478018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.18359 0.800326 -2.80899 -1.26662 -0.454462 0.0884524 0.17233 3.18359 0.800326 -2.80899 -1.26662 -0.454462 0.0884524 0.17233 3.18359 0.800326 -2.80899 -1.26662 -0.454462 0.0884524 0.17233 3.18359 0.800326 -2.80899 -1.26662 -0.454462 0.0884524 0.17233 0 0 0 0 0 0 0 0 0 0 0 0 0 0 146 0.394595 0.282122 15.1499 -9.5697 -1.51353 -11.6469 -0.488471 -0.543021 0.478018 3.18359 0.800326 -2.80899 -1.26662 -0.454462 0.0884524 0.17233 
19.2385 -14.9651 1.4102 -12.0074 3.12462 -3.4571 -0.755826 6.1719 -5.63735 1.38766 -2.09452 3.57532 -3.20878 -0.479289 0.668517 0.565517 -0.235565 0.267608 -2.20876 -2.21924 0.00599489 0.000380693 -3.46354e-05 0.000255563 -0.000280027 -0.000250066 2.67356e-05 7.36199e-05 3.26247 2.56645 -1.23117 1.59412 -1.92233 -1.57861 2.56109 0.000961779 0.000335932 -7.15256e-05 0.000898361 -0.00097084 -7.20024e-05 0.000455141 3.08039 0.840679 -2.71483 -1.18816 -0.477338 0.143354 0.106753 3.06843 0.851888 -2.70362 -1.17471 -0.484963 0.0701519 0.100653 149 4241.27 1.184 1.46972e+09 1.18268 1 0 15.1988 -10.8553 -1.59712 -10.5174 -0.356916 -0.286592 0.0410448 15.1988 -10.8553 -1.59712 -10.5174 -0.356916 -0.286592 0.0410448 15.1988 -10.8553 -1.59712 -10.5174 -0.356916 -0.286592 0.0410448 15.1988 -10.8553 -1.59712 -10.5174 -0.356916 -0.286592 0.0410448 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.15226 0.885515 -2.76864 -1.21954 -0.478863 0.0518514 0.108278 3.15226 0.885515 -2.76864 -1.21954 -0.478863 0.0518514 0.108278 3.15226 0.885515 -2.76864 -1.21954 -0.478863 0.0518514 0.108278 3.15226 0.885515 -2.76864 -1.21954 -0.478863 0.0518514 0.108278 0 0 0 0 0 0 0 0 0 0 0 0 0 0 147 0.397297 0.280868 15.1988 -10.8553 -1.59712 -10.5174 -0.356916 -0.286592 0.0410448 3.15226 0.885515 -2.76864 -1.21954 -0.478863 0.0518514 0.108278 
10.9553 -8.57774 -3.18915 -6.02256 -0.295319 0.783006 -0.566317 9.88788 6.38735 -4.59935 5.98482 -3.41994 4.2401 0.189509 0.668245 0.565497 -0.235248 0.267251 -2.20862 -2.21899 0.00603759 0.000477768 -1.96963e-05 0.000316941 -0.000356963 0.000136288 0.000249919 4.27009e-05 3.26323 2.56687 -1.23116 1.59501 -1.92296 -1.57857 2.56156 0.000980055 0.000419855 1.19209e-05 0.000885487 -0.000623703 3.57628e-05 0.000466585 3.10173 0.842921 -2.69017 -1.29352 -0.498688 0.0137254 0.117428 3.07989 0.840679 -2.67 -1.28456 -0.513939 0.123528 0.111328 150 4241.28 1.192 1.46972e+09 1.18968 1 0 11.822 -8.6399 -4.41519 -6.75412 0.523493 0.262924 -0.560636 11.822 -8.6399 -4.41519 -6.75412 0.523493 0.262924 -0.560636 11.822 -8.6399 -4.41519 -6.75412 0.523493 0.262924 -0.560636 11.822 -8.6399 -4.41519 -6.75412 0.523493 0.262924 -0.560636 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.2019 0.820503 -2.75967 -1.40113 -0.507839 0.0503264 0.120478 3.2019 0.820503 -2.75967 -1.40113 -0.507839 0.0503264 0.120478 3.2019 0.820503 -2.75967 -1.40113 -0.507839 0.0503264 0.120478 3.2019 0.820503 -2.75967 -1.40113 -0.507839 0.0503264 0.120478 0 0 0 0 0 0 0 0 0 0 0 0 0 0 148 0.4 0.279571 11.822 -8.6399 -4.41519 -6.75412 0.523493 0.262924 -0.560636 3.2019 0.820503 -2.75967 -1.40113 -0.507839 0.0503264 0.120478 
13.3464 -11.5745 -3.04514 -5.90629 0.879909 0.0845923 -0.446614 3.00247 -2.99676 0.144012 0.116273 1.17523 -0.698414 0.119703 0.668019 0.565513 -0.234943 0.26692 -2.20851 -2.21921 0.00590888 0.000450623 1.58028e-05 0.000305275 -0.000331086 0.000115538 -0.000213966 -0.000128712 3.26398 2.5673 -1.23113 1.59588 -1.92395 -1.5785 2.56183 0.00097532 0.000431299 3.57628e-05 0.000874043 -0.000994682 7.20024e-05 0.000275612 3.08801 0.703929 -2.68793 -1.34733 -0.427012 -0.379735 0.0930275 3.09285 0.699445 -2.69241 -1.35181 -0.413286 -0.425486 0.0884524 151 4241.29 1.2 1.46972e+09 1.19858 1 0 17.3297 -14.2565 -1.01502 -9.80008 0.249388 -0.207161 -0.441108 17.3297 -14.2565 -1.01502 -9.80008 0.249388 -0.207161 -0.441108 17.3297 -14.2565 -1.01502 -9.80008 0.249388 -0.207161 -0.441108 17.3297 -14.2565 -1.01502 -9.80008 0.249388 -0.207161 -0.441108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.19644 0.818261 -2.75967 -1.38992 -0.445312 0.0564265 0.129628 3.19644 0.818261 -2.75967 -1.38992 -0.445312 0.0564265 0.129628 3.19644 0.818261 -2.75967 -1.38992 -0.445312 0.0564265 0.129628 3.19644 0.818261 -2.75967 -1.38992 -0.445312 0.0564265 0.129628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 149 0.402703 0.278315 17.3297 -14.2565 -1.01502 -9.80008 0.249388 -0.207161 -0.441108 3.19644 0.818261 -2.75967 -1.38992 -0.445312 0.0564265 0.129628 
17.7465 -14.2273 2.54808 -10.2971 3.02585 -3.21302 -0.755119 7.58951 -2.65278 5.59322 -4.39082 2.14594 -3.29762 -0.308506 0.667785 0.565509 -0.234681 0.266571 -2.20851 -2.2191 0.00605883 0.000435642 -3.91293e-06 0.000261339 -0.000348526 -4.08217e-06 0.000111188 0.000149949 3.26465 2.56768 -1.23106 1.59671 -1.92476 -1.57857 2.56225 0.000908625 0.000371933 7.20024e-05 0.000825882 -0.000803471 -7.20024e-05 0.00041914 3.10257 0.733072 -2.6969 -1.34733 -0.498688 0.179955 0.103703 3.10242 0.724105 -2.70138 -1.34284 -0.512414 0.109803 0.0899774 152 4241.3 1.208 1.46972e+09 1.20614 1 0 18.2146 -14.3565 -0.829012 -11.1793 -0.187238 -0.829791 -0.343055 18.2146 -14.3565 -0.829012 -11.1793 -0.187238 -0.829791 -0.343055 18.2146 -14.3565 -0.829012 -11.1793 -0.187238 -0.829791 -0.343055 18.2146 -14.3565 -0.829012 -11.1793 -0.187238 -0.829791 -0.343055 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.10842 0.744281 -2.68121 -1.38544 -0.488013 0.0716769 0.102178 3.10842 0.744281 -2.68121 -1.38544 -0.488013 0.0716769 0.102178 3.10842 0.744281 -2.68121 -1.38544 -0.488013 0.0716769 0.102178 3.10842 0.744281 -2.68121 -1.38544 -0.488013 0.0716769 0.102178 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 0.405405 0.277039 18.2146 -14.3565 -0.829012 -11.1793 -0.187238 -0.829791 -0.343055 3.10842 0.744281 -2.68121 -1.38544 -0.488013 0.0716769 0.102178 
16.5124 -13.9811 1.50058 -8.65664 -1.03484 0.509436 -0.597997 1.96188 0.246171 -1.0475 1.64047 -4.06069 3.72246 0.157122 0.66753 0.565509 -0.23437 0.266207 -2.20832 -2.21913 0.00606605 0.000479014 -6.86414e-07 0.000311237 -0.000364123 0.00019018 -3.67547e-05 7.22638e-06 3.26541 2.56811 -1.23101 1.59761 -1.9256 -1.57855 2.56258 0.000997796 0.000431538 4.81606e-05 0.000898361 -0.000839233 2.38419e-05 0.000323296 3.23804 0.701687 -2.82916 -1.4101 -0.439212 -0.0198255 0.149454 3.23364 0.708412 -2.8202 -1.41458 -0.443787 0.0701519 0.152504 153 4241.3 1.216 1.46972e+09 1.2147 1 0 17.6649 -14.9215 1.56777 -9.32415 -0.208757 -0.278137 -0.613037 17.6649 -14.9215 1.56777 -9.32415 -0.208757 -0.278137 -0.613037 17.6649 -14.9215 1.56777 -9.32415 -0.208757 -0.278137 -0.613037 17.6649 -14.9215 1.56777 -9.32415 -0.208757 -0.278137 -0.613037 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.13881 0.739797 -2.67 -1.47511 -0.471238 0.0518514 0.0884524 3.13881 0.739797 -2.67 -1.47511 -0.471238 0.0518514 0.0884524 3.13881 0.739797 -2.67 -1.47511 -0.471238 0.0518514 0.0884524 3.13881 0.739797 -2.67 -1.47511 -0.471238 0.0518514 0.0884524 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151 0.408108 0.275818 17.6649 -14.9215 1.56777 -9.32415 -0.208757 -0.278137 -0.613037 3.13881 0.739797 -2.67 -1.47511 -0.471238 0.0518514 0.0884524 
18.1908 -13.1465 1.09739 -12.5248 0.117569 -1.24874 -0.166506 3.97765 0.834618 -0.40319 -3.86815 1.15241 -1.75818 0.43149 0.667319 0.565501 -0.234085 0.265946 -2.20847 -2.2192 0.00592887 0.000386379 -7.81538e-06 0.000284975 -0.0002608 -0.000155557 -6.42525e-05 -0.000137184 3.26615 2.56849 -1.23107 1.59845 -1.92654 -1.57849 2.563 0.000923508 0.000383854 -6.00815e-05 0.000837803 -0.000946999 6.00815e-05 0.000418663 3.17891 0.690478 -2.78433 -1.36975 -0.442262 -0.317209 0.158604 3.16623 0.672543 -2.77536 -1.3675 -0.442262 -0.414811 0.149454 154 4241.31 1.224 1.46972e+09 1.22182 1 0 22.0982 -18.5743 3.44724 -11.4648 -0.41791 -0.987731 -0.75974 22.0982 -18.5743 3.44724 -11.4648 -0.41791 -0.987731 -0.75974 22.0982 -18.5743 3.44724 -11.4648 -0.41791 -0.987731 -0.75974 22.0982 -18.5743 3.44724 -11.4648 -0.41791 -0.987731 -0.75974 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.07801 0.654609 -2.65655 -1.4101 -0.500214 0.0610016 0.154029 3.07801 0.654609 -2.65655 -1.4101 -0.500214 0.0610016 0.154029 3.07801 0.654609 -2.65655 -1.4101 -0.500214 0.0610016 0.154029 3.07801 0.654609 -2.65655 -1.4101 -0.500214 0.0610016 0.154029 0 0 0 0 0 0 0 0 0 0 0 0 0 0 152 0.410811 0.274539 22.0982 -18.5743 3.44724 -11.4648 -0.41791 -0.987731 -0.75974 3.07801 0.654609 -2.65655 -1.4101 -0.500214 0.0610016 0.154029 
17.1094 -12.8946 1.12839 -11.1887 2.65328 -2.69826 -0.101232 1.35999 0.251848 0.0309943 1.33611 2.53571 -1.44952 0.0652744 0.667075 0.565483 -0.233779 0.265641 -2.20846 -2.21918 0.00602267 0.000433018 -1.78734e-05 0.000306647 -0.000305209 1.04444e-05 2.05221e-05 9.38007e-05 3.26692 2.56891 -1.2311 1.59932 -1.92735 -1.57853 2.56342 0.000970331 0.000419855 -3.62396e-05 0.000874043 -0.000803471 -4.76837e-05 0.000419378 3.17641 0.627707 -2.81571 -1.32939 -0.494113 0.17843 0.144879 3.17271 0.623223 -2.81571 -1.32267 -0.481913 0.132679 0.140304 155 4241.32 1.232 1.46972e+09 1.23021 1 0 18.8555 -16.0405 3.18841 -9.38423 -0.218448 -0.328609 -0.111245 18.8555 -16.0405 3.18841 -9.38423 -0.218448 -0.328609 -0.111245 18.8555 -16.0405 3.18841 -9.38423 -0.218448 -0.328609 -0.111245 18.8555 -16.0405 3.18841 -9.38423 -0.218448 -0.328609 -0.111245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.07146 0.623223 -2.72156 -1.28007 -0.474288 0.0716769 0.17843 3.07146 0.623223 -2.72156 -1.28007 -0.474288 0.0716769 0.17843 3.07146 0.623223 -2.72156 -1.28007 -0.474288 0.0716769 0.17843 3.07146 0.623223 -2.72156 -1.28007 -0.474288 0.0716769 0.17843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 153 0.413514 0.273326 18.8555 -16.0405 3.18841 -9.38423 -0.218448 -0.328609 -0.111245 3.07146 0.623223 -2.72156 -1.28007 -0.474288 0.0716769 0.17843 
13.0142 -8.76903 0.966066 -9.56772 -1.05805 0.851226 -0.181843 4.4356 4.12561 -0.162322 1.62095 -3.71133 3.54949 -0.0806113 0.666818 0.565464 -0.233501 0.265281 -2.20844 -2.21909 0.00605903 0.000454627 -1.9297e-05 0.000277402 -0.000359669 2.39315e-05 8.88296e-05 3.63568e-05 3.26764 2.56928 -1.23107 1.60023 -1.92821 -1.57853 2.56381 0.000983381 0.000371456 3.62396e-05 0.000909805 -0.000862598 0 0.00039506 3.12814 0.591838 -2.7776 -1.31146 -0.509364 -0.0671018 0.135729 3.13434 0.598563 -2.78209 -1.3137 -0.507839 0.0488013 0.114378 156 4241.33 1.24 1.46972e+09 1.23789 1 0 12.4402 -9.51914 0.779252 -7.97106 -0.142824 0.145284 0.13122 12.4402 -9.51914 0.779252 -7.97106 -0.142824 0.145284 0.13122 12.4402 -9.51914 0.779252 -7.97106 -0.142824 0.145284 0.13122 12.4402 -9.51914 0.779252 -7.97106 -0.142824 0.145284 0.13122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.12059 0.609772 -2.66775 -1.49977 -0.55969 0.0793021 0.150979 3.12059 0.609772 -2.66775 -1.49977 -0.55969 0.0793021 0.150979 3.12059 0.609772 -2.66775 -1.49977 -0.55969 0.0793021 0.150979 3.12059 0.609772 -2.66775 -1.49977 -0.55969 0.0793021 0.150979 0 0 0 0 0 0 0 0 0 0 0 0 0 0 154 0.416216 0.272034 12.4402 -9.51914 0.779252 -7.97106 -0.142824 0.145284 0.13122 3.12059 0.609772 -2.66775 -1.49977 -0.55969 0.0793021 0.150979 
12.161 -8.46296 1.86549 -8.53166 1.03213 -0.231446 -0.299935 1.40572 0.306066 0.899422 1.03606 2.09018 -1.08267 -0.118092 0.666578 0.565453 -0.233209 0.264956 -2.20842 -2.21916 0.00600105 0.000437314 -1.03982e-05 0.000292219 -0.000325182 2.45146e-05 -6.91993e-05 -5.79795e-05 3.26839 2.56968 -1.23107 1.60113 -1.92914 -1.5785 2.56416 0.000980709 0.000395536 0 0.000897408 -0.000935555 3.57628e-05 0.000346899 3.14615 0.607531 -2.75519 -1.39216 -0.417861 -0.291283 0.111328 3.14231 0.603047 -2.75743 -1.38096 -0.431587 -0.419386 0.103703 157 4241.34 1.248 1.46972e+09 1.24637 1 0 21.2365 -18.134 5.12064 -9.79425 -0.194736 0.0266819 -0.139823 21.2365 -18.134 5.12064 -9.79425 -0.194736 0.0266819 -0.139823 21.2365 -18.134 5.12064 -9.79425 -0.194736 0.0266819 -0.139823 21.2365 -18.134 5.12064 -9.79425 -0.194736 0.0266819 -0.139823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.11786 0.620982 -2.67448 -1.47735 -0.527664 0.0488013 0.141829 3.11786 0.620982 -2.67448 -1.47735 -0.527664 0.0488013 0.141829 3.11786 0.620982 -2.67448 -1.47735 -0.527664 0.0488013 0.141829 3.11786 0.620982 -2.67448 -1.47735 -0.527664 0.0488013 0.141829 0 0 0 0 0 0 0 0 0 0 0 0 0 0 155 0.418919 0.27083 21.2365 -18.134 5.12064 -9.79425 -0.194736 0.0266819 -0.139823 3.11786 0.620982 -2.67448 -1.47735 -0.527664 0.0488013 0.141829 
17.9453 -12.7046 3.72411 -12.1143 2.05065 -2.8109 -0.564581 5.85505 -4.24166 1.85863 -3.58265 1.01851 -2.57946 -0.264646 0.666329 0.565433 -0.232885 0.264659 -2.20837 -2.21918 0.00611418 0.000440358 -2.06129e-05 0.000324135 -0.000297366 4.92615e-05 -2.12054e-05 0.00011313 3.2692 2.57012 -1.23113 1.60201 -1.92994 -1.57856 2.56456 0.000993316 0.000444174 -6.00815e-05 0.00088644 -0.00079155 -6.00815e-05 0.000407457 3.14118 0.540276 -2.74398 -1.43028 -0.577991 0.239431 0.125053 3.14243 0.547002 -2.74173 -1.43476 -0.564265 0.236381 0.122003 158 4241.34 1.256 1.46972e+09 1.25367 1 0 20.9017 -17.6007 4.8116 -10.1952 -0.104713 -0.391311 -0.233398 20.9017 -17.6007 4.8116 -10.1952 -0.104713 -0.391311 -0.233398 20.9017 -17.6007 4.8116 -10.1952 -0.104713 -0.391311 -0.233398 20.9017 -17.6007 4.8116 -10.1952 -0.104713 -0.391311 -0.233398 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.16403 0.638916 -2.73725 -1.45269 -0.56579 0.0823522 0.114378 3.16403 0.638916 -2.73725 -1.45269 -0.56579 0.0823522 0.114378 3.16403 0.638916 -2.73725 -1.45269 -0.56579 0.0823522 0.114378 3.16403 0.638916 -2.73725 -1.45269 -0.56579 0.0823522 0.114378 0 0 0 0 0 0 0 0 0 0 0 0 0 0 156 0.421622 0.269635 20.9017 -17.6007 4.8116 -10.1952 -0.104713 -0.391311 -0.233398 3.16403 0.638916 -2.73725 -1.45269 -0.56579 0.0823522 0.114378 
16.2478 -12.8759 4.99258 -8.56014 -1.3683 1.57641 -0.372318 3.77763 -0.171237 1.26846 3.55417 -3.41895 4.38732 0.192264 0.666082 0.565417 -0.232646 0.264282 -2.20834 -2.21901 0.00605512 0.00044628 -1.57126e-05 0.000238864 -0.000376647 2.69985e-05 0.000172102 -5.9056e-05 3.26983 2.57043 -1.23103 1.60288 -1.93076 -1.57849 2.56494 0.000921229 0.000311375 9.63211e-05 0.000861645 -0.000827312 7.20024e-05 0.000370979 3.15793 0.589596 -2.7507 -1.43476 -0.463613 -0.201305 0.132679 3.16099 0.589596 -2.7507 -1.44148 -0.455987 -0.134204 0.129628 159 4241.35 1.264 1.46972e+09 1.26281 1 0 18.3069 -15.0791 3.82641 -9.65006 -0.0660454 0.355167 -0.492985 18.3069 -15.0791 3.82641 -9.65006 -0.0660454 0.355167 -0.492985 18.3069 -15.0791 3.82641 -9.65006 -0.0660454 0.355167 -0.492985 18.3069 -15.0791 3.82641 -9.65006 -0.0660454 0.355167 -0.492985 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.18947 0.623223 -2.76191 -1.46839 -0.504789 0.0777771 0.0884524 3.18947 0.623223 -2.76191 -1.46839 -0.504789 0.0777771 0.0884524 3.18947 0.623223 -2.76191 -1.46839 -0.504789 0.0777771 0.0884524 3.18947 0.623223 -2.76191 -1.46839 -0.504789 0.0777771 0.0884524 0 0 0 0 0 0 0 0 0 0 0 0 0 0 157 0.424324 0.268387 18.3069 -15.0791 3.82641 -9.65006 -0.0660454 0.355167 -0.492985 3.18947 0.623223 -2.76191 -1.46839 -0.504789 0.0777771 0.0884524 
18.8524 -14.1465 4.32337 -11.6875 1.53713 -2.0477 -0.346114 3.44136 -1.27062 -0.669205 -3.12741 2.90543 -3.62411 0.0262039 0.665843 0.565424 -0.232299 0.263969 -2.20819 -2.21916 0.0060465 0.000467508 7.15988e-06 0.000346754 -0.000313487 0.000153657 -0.000153505 -8.61877e-06 3.27065 2.57093 -1.23104 1.60375 -1.93163 -1.57847 2.56528 0.00100278 0.000491381 -1.23978e-05 0.000874043 -0.000862598 1.19209e-05 0.000346899 3.09148 0.573904 -2.6543 -1.47735 -0.449887 -0.19368 0.132679 3.09679 0.591838 -2.65655 -1.47735 -0.463613 -0.279083 0.123528 160 4241.36 1.272 1.46972e+09 1.27031 1 0 19.3981 -14.9584 4.59474 -11.464 -0.509424 -0.299487 -0.756911 19.3981 -14.9584 4.59474 -11.464 -0.509424 -0.299487 -0.756911 19.3981 -14.9584 4.59474 -11.464 -0.509424 -0.299487 -0.756911 19.3981 -14.9584 4.59474 -11.464 -0.509424 -0.299487 -0.756911 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.18997 0.600805 -2.76864 -1.46614 -0.529189 0.0930275 0.135729 3.18997 0.600805 -2.76864 -1.46614 -0.529189 0.0930275 0.135729 3.18997 0.600805 -2.76864 -1.46614 -0.529189 0.0930275 0.135729 3.18997 0.600805 -2.76864 -1.46614 -0.529189 0.0930275 0.135729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 158 0.427027 0.267143 19.3981 -14.9584 4.59474 -11.464 -0.509424 -0.299487 -0.756911 3.18997 0.600805 -2.76864 -1.46614 -0.529189 0.0930275 0.135729 
22.6749 -18.2614 6.34974 -11.8471 1.22258 -2.47742 -0.337645 4.58955 -4.11489 2.02637 -0.159598 -0.314547 -0.429716 0.00846907 0.665592 0.565392 -0.232028 0.263643 -2.20826 -2.21906 0.0061587 0.000424898 -3.22157e-05 0.000270989 -0.000325677 -7.06214e-05 9.8237e-05 0.000112199 3.27138 2.57129 -1.23106 1.60465 -1.93248 -1.57853 2.56571 0.000967444 0.000360012 -1.19209e-05 0.000897884 -0.000851154 -5.96046e-05 0.000431061 3.06139 0.620982 -2.67224 -1.35854 -0.506314 0.224181 0.140304 3.05893 0.623223 -2.66775 -1.36078 -0.518514 0.257732 0.141829 161 4241.37 1.28 1.46972e+09 1.27736 1 0 18.8955 -14.8327 4.20759 -10.9237 -0.447182 0.0292316 -0.28137 18.8955 -14.8327 4.20759 -10.9237 -0.447182 0.0292316 -0.28137 18.8955 -14.8327 4.20759 -10.9237 -0.447182 0.0292316 -0.28137 18.8955 -14.8327 4.20759 -10.9237 -0.447182 0.0292316 -0.28137 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.15055 0.690478 -2.75967 -1.35405 -0.53834 0.0808272 0.109803 3.15055 0.690478 -2.75967 -1.35405 -0.53834 0.0808272 0.109803 3.15055 0.690478 -2.75967 -1.35405 -0.53834 0.0808272 0.109803 3.15055 0.690478 -2.75967 -1.35405 -0.53834 0.0808272 0.109803 0 0 0 0 0 0 0 0 0 0 0 0 0 0 159 0.42973 0.265957 18.8955 -14.8327 4.20759 -10.9237 -0.447182 0.0292316 -0.28137 3.15055 0.690478 -2.75967 -1.35405 -0.53834 0.0808272 0.109803 
